transaction_id,customer_id,amount,transaction_hour,transaction_day,location,transaction_type,transaction_freq_7d,avg_amount_7d,amount_deviation,is_night,is_weekend,is_fraud
TXN169169131,CUST5612841,170.1,19,4,urban,pos,7,107.26,0.5858,0,0,0
TXN269931640,CUST4057636,72.94,11,2,online,online,10,56.69,0.2867,0,0,0
TXN177761833,CUST4234612,572.08,10,5,rural,atm,4,557.48,0.0262,0,1,0
TXN616180487,CUST8139280,772.07,9,0,suburban,online,12,797.99,-0.0325,0,0,0
TXN633863887,CUST4939480,210.7,20,0,online,online,2,152.39,0.3827,0,0,0
TXN955572546,CUST1868049,786.9,13,0,urban,wire_transfer,19,614.25,0.2811,0,0,0
TXN578406051,CUST7384735,218.49,9,1,urban,pos,18,193.35,0.13,0,0,0
TXN179395713,CUST3895768,246.05,19,6,online,online,8,138.85,0.772,0,1,0
TXN267913272,CUST5766855,121.63,12,6,online,wire_transfer,6,165.5,-0.2651,0,1,0
TXN186461774,CUST2010162,131.14,13,1,suburban,online,7,156.31,-0.161,0,0,0
TXN926861360,CUST8635350,197.16,8,0,online,wire_transfer,16,105.61,0.867,0,0,0
TXN457993815,CUST2920265,614.11,9,1,suburban,online,12,446.93,0.3741,0,0,0
TXN462142667,CUST9197196,1889.98,16,0,online,online,8,1842.25,0.0259,0,0,0
TXN194293958,CUST5059420,95.98,18,2,suburban,online,7,127.81,-0.249,0,0,0
TXN158512085,CUST9863114,909.58,8,4,suburban,pos,8,1169.55,-0.2223,0,0,0
TXN591803120,CUST4480413,36.87,16,5,online,pos,6,41.41,-0.1097,0,1,0
TXN458641056,CUST3427529,300.83,16,4,online,online,4,417.0,-0.2786,0,0,0
TXN584293786,CUST2936982,237.93,17,1,online,contactless,11,271.45,-0.1235,0,0,0
TXN944189714,CUST4672896,118.99,13,4,suburban,contactless,16,79.58,0.4952,0,0,0
TXN183155271,CUST7978389,620.23,17,4,international,wire_transfer,19,612.06,0.0134,0,0,0
TXN726070605,CUST8042383,231.05,17,4,suburban,contactless,2,145.62,0.5867,0,0,0
TXN973370422,CUST7784815,199.67,18,6,online,online,3,126.2,0.5822,0,1,0
TXN818771942,CUST4302084,125.39,20,2,urban,online,3,93.56,0.3402,0,0,0
TXN408685435,CUST4695556,412.13,19,1,rural,contactless,7,322.95,0.2761,0,0,0
TXN513972332,CUST7839477,161.59,13,1,urban,pos,6,192.09,-0.1588,0,0,0
TXN149166450,CUST4917321,170.87,14,6,online,pos,4,209.49,-0.1843,0,1,0
TXN627625865,CUST1776602,137.29,12,2,urban,atm,14,133.64,0.0274,0,0,0
TXN845773033,CUST7134084,227.8,15,2,rural,wire_transfer,16,124.38,0.8314,0,0,0
TXN451033831,CUST4980148,132.57,8,3,suburban,online,1,112.66,0.1767,0,0,0
TXN583962283,CUST4617125,345.53,14,0,online,online,11,217.53,0.5884,0,0,0
TXN315747043,CUST7548273,183.68,17,0,online,online,15,98.94,0.8565,0,0,0
TXN505362211,CUST2007235,117.31,17,5,suburban,pos,19,162.06,-0.2761,0,1,0
TXN348537831,CUST9120871,81.5,11,1,urban,contactless,13,94.81,-0.1404,0,0,0
TXN727827280,CUST8726978,234.97,21,4,suburban,online,4,184.92,0.2706,0,0,0
TXN416256457,CUST2919161,534.4,10,0,online,pos,1,527.81,0.0125,0,0,0
TXN716861518,CUST6952499,193.22,20,3,online,atm,7,167.64,0.1526,0,0,0
TXN265900167,CUST5172584,203.67,20,3,suburban,pos,19,129.76,0.5696,0,0,0
TXN866861509,CUST4795223,1130.97,12,4,urban,pos,11,1160.08,-0.0251,0,0,0
TXN489622956,CUST6188038,185.04,15,1,suburban,online,4,100.51,0.841,0,0,0
TXN972788875,CUST9795722,398.29,18,0,online,online,7,527.28,-0.2446,0,0,0
TXN480774478,CUST1921052,372.07,21,0,rural,pos,11,220.88,0.6845,0,0,0
TXN867581296,CUST2911420,1567.2,16,3,suburban,online,14,2221.87,-0.2946,0,0,0
TXN458664782,CUST9981457,804.4,19,4,suburban,contactless,12,957.5,-0.1599,0,0,0
TXN361169800,CUST3490201,148.6,19,4,suburban,online,2,143.18,0.0378,0,0,0
TXN106967199,CUST7657700,1068.67,10,0,online,pos,8,1199.11,-0.1088,0,0,0
TXN875248089,CUST7877503,160.21,18,0,urban,atm,17,172.82,-0.073,0,0,0
TXN312478676,CUST1431074,175.59,10,5,online,online,9,113.36,0.549,0,1,0
TXN542267547,CUST6631830,552.39,21,0,urban,pos,15,370.03,0.4928,0,0,0
TXN250413933,CUST8376588,62.5,20,4,online,atm,16,34.4,0.8165,0,0,0
TXN828375333,CUST3206278,806.48,21,0,urban,wire_transfer,15,1076.72,-0.251,0,0,0
TXN999953663,CUST7227585,74.92,21,1,online,atm,16,88.24,-0.1509,0,0,0
TXN466929333,CUST1792960,217.64,16,5,rural,pos,15,116.94,0.8611,0,1,0
TXN369873347,CUST5277074,1347.66,0,5,international,atm,3,766.99,0.7571,1,1,1
TXN159320959,CUST8548410,131.29,21,5,online,pos,15,71.08,0.847,0,1,0
TXN641995918,CUST7603070,2487.25,23,0,online,online,1,1687.61,0.4738,0,0,1
TXN769177128,CUST5134498,401.46,17,0,urban,pos,2,288.61,0.391,0,0,0
TXN674004946,CUST8941069,143.29,20,3,urban,wire_transfer,2,82.51,0.7366,0,0,0
TXN385346529,CUST1206598,277.22,12,4,urban,atm,9,269.61,0.0282,0,0,0
TXN155622334,CUST5027549,143.64,12,5,urban,wire_transfer,9,100.78,0.4254,0,1,0
TXN739329712,CUST8324017,264.28,15,5,suburban,pos,12,247.98,0.0657,0,1,0
TXN639731385,CUST3752756,1633.9,12,2,suburban,pos,18,1987.69,-0.178,0,0,0
TXN436689004,CUST2954639,193.15,8,3,online,wire_transfer,2,232.96,-0.1709,0,0,0
TXN216932170,CUST7828188,220.01,11,4,urban,online,1,213.76,0.0292,0,0,0
TXN761346675,CUST7384677,1204.38,20,3,urban,atm,7,1486.41,-0.1897,0,0,0
TXN312764349,CUST1271552,116.31,10,5,urban,pos,8,66.75,0.7424,0,1,0
TXN138132768,CUST9291487,439.11,8,4,urban,contactless,4,444.0,-0.011,0,0,0
TXN432118599,CUST9005080,153.0,17,2,urban,pos,5,218.66,-0.3003,0,0,0
TXN790552426,CUST6111966,194.06,9,0,suburban,atm,6,218.3,-0.1111,0,0,0
TXN811959927,CUST9731614,119.93,14,4,suburban,atm,4,80.96,0.4814,0,0,0
TXN422127960,CUST4999585,266.06,20,3,urban,online,6,295.8,-0.1005,0,0,0
TXN753910111,CUST4395508,77.9,21,4,online,online,5,70.14,0.1105,0,0,0
TXN377782809,CUST7825416,178.52,15,2,online,online,1,214.34,-0.1671,0,0,0
TXN624769327,CUST4390710,693.76,13,1,suburban,contactless,3,781.83,-0.1126,0,0,0
TXN253874785,CUST3089485,163.26,10,2,online,wire_transfer,1,213.89,-0.2367,0,0,0
TXN918011647,CUST1679005,54.4,12,3,online,wire_transfer,13,62.64,-0.1316,0,0,0
TXN528864378,CUST9786024,97.21,13,4,urban,online,15,57.27,0.6973,0,0,0
TXN240146890,CUST4248642,277.82,19,6,online,wire_transfer,1,263.31,0.0551,0,1,0
TXN185918840,CUST3015593,332.72,9,5,suburban,pos,6,355.21,-0.0633,0,1,0
TXN819399637,CUST9072689,348.75,21,2,urban,online,9,295.54,0.18,0,0,0
TXN756734514,CUST4544164,4737.94,5,0,international,wire_transfer,4,6629.59,-0.2853,1,0,1
TXN353120078,CUST3068944,217.9,14,1,suburban,wire_transfer,15,188.88,0.1536,0,0,0
TXN851917804,CUST4083490,275.98,11,1,urban,contactless,8,195.51,0.4116,0,0,0
TXN613320572,CUST8734292,163.49,20,4,urban,online,12,178.68,-0.085,0,0,0
TXN268999352,CUST2510379,257.44,14,6,urban,atm,3,368.94,-0.3022,0,1,0
TXN235611710,CUST7667196,126.93,11,6,urban,contactless,7,135.67,-0.0644,0,1,0
TXN830126769,CUST7774007,253.18,15,3,suburban,online,13,147.58,0.7156,0,0,0
TXN288217145,CUST5756794,728.92,16,6,online,pos,1,700.34,0.0408,0,1,0
TXN718803551,CUST4425438,143.34,9,4,online,wire_transfer,18,202.58,-0.2925,0,0,0
TXN453661290,CUST4587020,377.07,15,6,suburban,pos,16,410.4,-0.0812,0,1,0
TXN767839789,CUST2155228,341.71,20,6,suburban,pos,1,367.05,-0.069,0,1,0
TXN660637362,CUST1716706,236.22,19,5,urban,pos,15,131.83,0.7918,0,1,0
TXN542289217,CUST4427458,226.42,17,6,online,wire_transfer,13,206.97,0.094,0,1,0
TXN145187171,CUST9381956,216.12,11,4,urban,pos,14,261.42,-0.1733,0,0,0
TXN501318048,CUST3366351,261.42,10,4,online,online,16,261.58,-0.0006,0,0,0
TXN351390488,CUST9930455,93.22,12,0,urban,online,18,125.19,-0.2554,0,0,0
TXN517896528,CUST7881068,274.29,17,5,urban,online,18,157.59,0.7405,0,1,0
TXN784774269,CUST4927600,566.21,21,1,urban,wire_transfer,6,573.74,-0.0131,0,0,0
TXN520755219,CUST4178156,537.92,8,4,urban,online,12,637.32,-0.156,0,0,0
TXN323429626,CUST5429935,742.9,8,0,rural,contactless,10,1013.16,-0.2667,0,0,0
TXN385079520,CUST2548660,710.58,18,2,rural,online,1,748.57,-0.0507,0,0,0
TXN713034096,CUST2440298,530.59,18,3,rural,wire_transfer,18,449.7,0.1799,0,0,0
TXN693734692,CUST1998894,193.84,12,2,urban,pos,12,216.42,-0.1043,0,0,0
TXN298748473,CUST8744788,436.44,16,0,online,wire_transfer,13,234.46,0.8614,0,0,0
TXN825301337,CUST3220451,507.13,8,0,online,atm,18,463.26,0.0947,0,0,0
TXN487475867,CUST5470656,101.38,21,0,online,pos,10,90.03,0.1261,0,0,0
TXN348010153,CUST8267263,363.57,14,0,online,pos,14,518.64,-0.299,0,0,0
TXN227374606,CUST8771692,49.99,18,6,online,contactless,19,29.05,0.7206,0,1,0
TXN624600435,CUST8105633,131.7,14,4,suburban,wire_transfer,9,147.7,-0.1083,0,0,0
TXN848848614,CUST6533605,444.89,17,0,online,online,5,453.94,-0.02,0,0,0
TXN573450612,CUST8199877,416.47,10,0,suburban,contactless,12,530.42,-0.2148,0,0,0
TXN281381744,CUST2480594,28.8,12,3,online,atm,15,40.8,-0.2941,0,0,0
TXN551683930,CUST1994566,1075.78,11,0,urban,online,15,997.44,0.0785,0,0,0
TXN460785812,CUST6552548,306.17,14,6,suburban,pos,7,418.06,-0.2676,0,1,0
TXN868194168,CUST2335279,746.73,3,5,international,atm,1,419.15,0.7815,1,1,1
TXN727415474,CUST5942791,171.28,9,6,online,online,1,213.81,-0.1989,0,1,0
TXN939059146,CUST8452040,301.52,17,0,urban,contactless,14,275.47,0.0945,0,0,0
TXN414501511,CUST5085561,345.39,19,1,urban,online,5,493.0,-0.2994,0,0,0
TXN774931130,CUST5846028,121.16,11,0,international,online,11,125.44,-0.0341,0,0,0
TXN482949079,CUST2195891,323.24,9,4,rural,online,17,377.74,-0.1443,0,0,0
TXN245694185,CUST4942574,443.46,20,4,urban,online,16,335.02,0.3237,0,0,0
TXN936462249,CUST2104118,40.19,12,4,rural,contactless,4,26.02,0.5446,0,0,0
TXN940060287,CUST7185955,702.49,20,5,suburban,atm,8,658.72,0.0664,0,1,0
TXN855100783,CUST6896520,492.55,19,2,suburban,contactless,14,717.69,-0.3137,0,0,0
TXN320463791,CUST7731381,243.49,21,4,urban,pos,18,293.11,-0.1693,0,0,0
TXN779107679,CUST4967732,38.23,20,3,online,wire_transfer,15,38.61,-0.0099,0,0,0
TXN655985211,CUST8634440,254.29,10,5,rural,pos,16,276.18,-0.0792,0,1,0
TXN644487176,CUST7089066,222.95,13,2,urban,pos,8,262.75,-0.1515,0,0,0
TXN188658558,CUST7693526,308.54,20,4,urban,pos,8,170.91,0.8053,0,0,0
TXN876144233,CUST1734851,202.66,20,3,rural,pos,19,235.15,-0.1382,0,0,0
TXN532986984,CUST1768174,166.41,16,6,urban,atm,2,95.85,0.7362,0,1,0
TXN653498779,CUST6973241,198.0,18,6,urban,pos,13,281.09,-0.2956,0,1,0
TXN615199392,CUST1679953,417.77,15,2,online,pos,1,230.9,0.8093,0,0,0
TXN642891316,CUST5704080,279.65,16,1,suburban,atm,5,201.32,0.3891,0,0,0
TXN409743699,CUST2444742,3396.58,21,2,rural,pos,17,4166.53,-0.1848,0,0,0
TXN433373290,CUST8201517,1042.86,8,3,rural,online,19,951.11,0.0965,0,0,0
TXN966084160,CUST9692090,543.71,19,2,urban,online,9,368.91,0.4738,0,0,0
TXN957528718,CUST3310186,234.86,11,1,international,contactless,11,143.57,0.6358,0,0,0
TXN293402454,CUST3300511,91.19,17,4,online,online,10,135.62,-0.3276,0,0,0
TXN713993662,CUST2767102,56.8,8,0,rural,online,17,28.41,0.9993,0,0,0
TXN725001852,CUST9511826,630.52,17,0,suburban,pos,4,551.91,0.1424,0,0,0
TXN784340695,CUST3627829,117.07,14,4,urban,pos,2,80.66,0.4515,0,0,0
TXN469606998,CUST6482360,392.55,14,2,urban,online,13,345.28,0.1369,0,0,0
TXN942785262,CUST2757461,345.75,11,5,suburban,pos,4,183.99,0.8792,0,1,0
TXN116548263,CUST2338752,252.54,13,6,international,pos,2,157.8,0.6003,0,1,0
TXN383911868,CUST8968304,108.72,21,2,online,wire_transfer,11,125.76,-0.1355,0,0,0
TXN330628279,CUST9437959,51.73,10,6,online,online,7,59.46,-0.1301,0,1,0
TXN466335842,CUST9570797,861.89,8,2,rural,pos,16,1141.87,-0.2452,0,0,0
TXN956028872,CUST9122754,187.55,19,0,rural,online,6,160.82,0.1662,0,0,0
TXN883470870,CUST2930620,346.58,14,2,online,online,7,444.62,-0.2205,0,0,0
TXN381507019,CUST2930993,211.72,16,2,online,atm,2,143.36,0.4769,0,0,0
TXN813445805,CUST7556786,462.04,14,2,online,pos,15,366.8,0.2597,0,0,0
TXN547600570,CUST8012989,637.63,0,5,online,online,4,560.67,0.1373,1,1,1
TXN443013183,CUST7086769,337.02,19,0,online,online,3,452.46,-0.2551,0,0,0
TXN193101515,CUST6825930,390.2,14,0,rural,pos,14,438.37,-0.1099,0,0,0
TXN607168132,CUST2214789,291.3,14,1,online,online,15,213.2,0.3663,0,0,0
TXN870657252,CUST7088490,21.52,18,0,online,pos,15,19.37,0.1111,0,0,0
TXN945975485,CUST6342374,1367.38,18,6,rural,atm,16,1544.64,-0.1148,0,1,0
TXN353891567,CUST1256395,847.05,16,3,suburban,online,9,964.68,-0.1219,0,0,0
TXN743635786,CUST8732498,536.76,16,4,online,wire_transfer,15,726.0,-0.2607,0,0,0
TXN106890134,CUST3829903,252.2,13,1,urban,wire_transfer,4,253.8,-0.0063,0,0,0
TXN971887783,CUST8034246,80.33,21,0,international,pos,12,77.84,0.032,0,0,0
TXN989285002,CUST9759423,96.05,19,3,online,online,11,102.52,-0.0631,0,0,0
TXN501204451,CUST6466826,221.11,8,0,online,online,3,304.43,-0.2737,0,0,0
TXN762914617,CUST1797554,421.94,17,0,urban,online,12,389.81,0.0824,0,0,0
TXN683868304,CUST8173121,1877.47,11,6,urban,contactless,7,2376.28,-0.2099,0,1,0
TXN294015358,CUST5224825,346.24,12,5,suburban,atm,8,344.96,0.0037,0,1,0
TXN844230066,CUST6902946,426.1,20,6,suburban,atm,10,523.79,-0.1865,0,1,0
TXN582386944,CUST6197285,501.91,21,6,urban,online,6,552.5,-0.0916,0,1,0
TXN331096328,CUST6940788,44.67,17,0,online,pos,8,65.07,-0.3136,0,0,0
TXN605218207,CUST9622965,875.73,18,5,suburban,pos,1,762.18,0.149,0,1,0
TXN774752166,CUST1927411,170.85,13,4,urban,pos,9,127.73,0.3375,0,0,0
TXN375323553,CUST4925206,228.26,16,4,urban,wire_transfer,11,339.51,-0.3277,0,0,0
TXN634397920,CUST3900451,410.47,10,4,rural,online,16,299.16,0.3721,0,0,0
TXN149209401,CUST2727748,95.47,21,1,urban,online,11,139.3,-0.3146,0,0,0
TXN732906889,CUST9232775,709.44,9,6,online,online,1,489.27,0.45,0,1,0
TXN760786633,CUST9366106,123.71,10,3,rural,pos,18,164.48,-0.2478,0,0,0
TXN240726030,CUST8280127,166.84,17,1,suburban,pos,17,196.92,-0.1528,0,0,0
TXN154474455,CUST5443953,97.92,21,5,online,contactless,3,87.43,0.1199,0,1,0
TXN173318221,CUST9700240,173.84,9,4,suburban,wire_transfer,9,141.24,0.2309,0,0,0
TXN114924752,CUST8067103,195.8,21,6,suburban,online,2,260.99,-0.2498,0,1,0
TXN938336971,CUST6345754,70.38,9,2,urban,online,7,55.88,0.2595,0,0,0
TXN658950323,CUST5966149,242.02,13,3,urban,online,2,313.36,-0.2277,0,0,0
TXN301493872,CUST9045336,149.9,19,5,suburban,atm,10,205.11,-0.2692,0,1,0
TXN530859627,CUST6620226,545.56,16,3,international,pos,17,654.41,-0.1663,0,0,0
TXN394806563,CUST9249729,31.34,9,5,suburban,online,4,39.14,-0.1992,0,1,0
TXN390850571,CUST3767362,49.14,8,4,suburban,online,7,50.33,-0.0236,0,0,0
TXN338991454,CUST5393854,363.22,11,0,suburban,contactless,10,469.31,-0.2261,0,0,0
TXN410207624,CUST4044715,530.82,14,5,urban,pos,10,280.17,0.8946,0,1,0
TXN210172814,CUST8434843,196.43,16,5,rural,online,6,201.77,-0.0265,0,1,0
TXN777238342,CUST2015463,169.5,14,2,online,pos,16,210.68,-0.1955,0,0,0
TXN934218664,CUST3639036,266.78,11,5,urban,pos,19,367.13,-0.2733,0,1,0
TXN277163012,CUST8790682,138.34,15,2,suburban,pos,11,100.98,0.37,0,0,0
TXN235511962,CUST7962750,169.47,11,4,rural,online,12,98.21,0.7256,0,0,0
TXN521623181,CUST4246428,1105.31,2,6,international,atm,1,1007.84,0.0967,1,1,1
TXN331619536,CUST1802094,269.98,21,3,online,online,12,363.27,-0.2568,0,0,0
TXN382439810,CUST3972416,183.34,16,6,suburban,pos,10,263.47,-0.3041,0,1,0
TXN527630060,CUST4990205,,20,4,online,pos,16,129.72,0.0641,0,0,0
TXN601575607,CUST9404397,220.84,11,1,online,atm,18,288.86,-0.2355,0,0,0
TXN365251867,CUST8250161,189.93,17,5,urban,online,19,178.71,0.0628,0,1,0
TXN988727306,CUST3103520,614.79,20,5,urban,online,2,906.43,-0.3217,0,1,0
TXN480777118,CUST7145246,232.69,21,6,urban,pos,13,172.87,0.3461,0,1,0
TXN233289118,CUST9070995,81.98,9,6,rural,pos,13,112.24,-0.2697,0,1,0
TXN723425602,CUST4987179,1511.35,12,3,rural,atm,10,1626.35,-0.0707,0,0,0
TXN913901128,CUST7697335,169.95,15,3,urban,pos,10,176.98,-0.0398,0,0,0
TXN441654100,CUST4400670,102.59,12,0,urban,online,15,53.21,0.928,0,0,0
TXN216272893,CUST3459389,97.01,21,1,suburban,online,5,50.81,0.9091,0,0,0
TXN382758038,CUST2900350,427.59,8,6,online,contactless,4,240.8,0.7757,0,1,0
TXN966839609,CUST7244393,87.85,13,3,rural,wire_transfer,19,86.9,0.0109,0,0,0
TXN457248487,CUST6285626,126.55,10,0,suburban,online,6,161.0,-0.2139,0,0,0
TXN218586235,CUST1600611,84.38,18,4,suburban,online,1,68.61,0.2297,0,0,0
TXN149764768,CUST9294679,681.35,20,6,urban,online,4,627.32,0.0861,0,1,0
TXN916712448,CUST8161404,448.71,20,3,rural,online,14,345.64,0.2982,0,0,0
TXN647470368,CUST2971621,708.63,10,3,online,atm,18,1061.2,-0.3322,0,0,0
TXN655699353,CUST6615075,2607.51,22,5,online,online,2,3324.63,-0.2157,0,1,1
TXN387566562,CUST2203457,359.87,15,4,urban,pos,12,259.56,0.3865,0,0,0
TXN802259558,CUST3343467,421.15,14,1,urban,pos,19,378.91,0.1115,0,0,0
TXN907673556,CUST9569922,604.07,14,0,online,contactless,15,410.44,0.4718,0,0,0
TXN100181314,CUST5047524,139.96,19,3,international,atm,11,93.94,0.4899,0,0,0
TXN774899397,CUST5183615,464.86,21,2,urban,pos,15,564.93,-0.1771,0,0,0
TXN498147340,CUST1128075,250.76,18,3,urban,online,5,327.68,-0.2347,0,0,0
TXN145442502,CUST5600256,698.14,8,1,suburban,pos,13,398.82,0.7505,0,0,0
TXN510765614,CUST7227008,202.28,14,3,rural,online,18,244.68,-0.1733,0,0,0
TXN944674912,CUST2270050,382.12,8,0,online,online,2,325.43,0.1742,0,0,0
TXN711995992,CUST9293225,120.44,12,4,online,pos,8,119.72,0.006,0,0,0
TXN757181890,CUST2599524,385.85,16,1,online,online,2,522.99,-0.2622,0,0,0
TXN739740604,CUST9221262,145.58,21,0,suburban,contactless,1,83.07,0.7525,0,0,0
TXN737755235,CUST3637564,169.21,9,0,urban,pos,11,125.69,0.3462,0,0,0
TXN361384348,CUST8007293,689.02,8,2,urban,atm,16,889.28,-0.2252,0,0,0
TXN154264530,CUST9558189,2469.87,12,3,suburban,pos,9,2837.26,-0.1295,0,0,0
TXN798187602,CUST8354935,239.64,8,3,urban,online,14,140.29,0.7082,0,0,0
TXN263728361,CUST8239112,253.72,17,4,online,online,16,158.2,0.6038,0,0,0
TXN320661337,CUST6103046,156.83,16,1,urban,online,13,174.07,-0.099,0,0,0
TXN276676686,CUST2807439,218.22,18,5,online,pos,4,174.9,0.2477,0,1,0
TXN638899976,CUST2206252,409.11,21,6,urban,contactless,12,377.42,0.084,0,1,0
TXN786201613,CUST9219875,214.86,20,6,suburban,online,6,123.22,0.7436,0,1,0
TXN262718513,CUST8926190,92.14,20,4,suburban,contactless,9,91.62,0.0057,0,0,0
TXN370840058,CUST6381070,644.4,20,0,suburban,online,1,552.54,0.1663,0,0,0
TXN665569626,CUST3001220,790.47,15,2,urban,online,4,1157.83,-0.3173,0,0,0
TXN715046756,CUST1062197,112.06,17,0,online,contactless,11,148.94,-0.2476,0,0,0
TXN400524939,CUST4559465,216.95,12,2,suburban,online,2,277.32,-0.2177,0,0,0
TXN154624808,CUST3207808,66.02,15,1,urban,contactless,19,71.48,-0.0764,0,0,0
TXN188758799,CUST8086735,80.86,20,4,urban,atm,19,94.85,-0.1474,0,0,0
TXN833037405,CUST6188238,218.8,21,1,urban,pos,3,221.17,-0.0107,0,0,0
TXN661493529,CUST3220158,197.51,10,3,online,wire_transfer,5,102.08,0.9348,0,0,0
TXN283812990,CUST5455559,30.55,9,3,online,atm,4,23.88,0.2794,0,0,0
TXN150298548,CUST8456429,203.02,21,0,urban,online,14,173.69,0.1688,0,0,0
TXN985872283,CUST8135614,74.94,15,3,urban,online,19,102.29,-0.2674,0,0,0
TXN603796155,CUST6871872,807.2,17,4,suburban,contactless,5,1106.47,-0.2705,0,0,0
TXN134188364,CUST7916831,866.16,12,2,urban,wire_transfer,8,860.48,0.0066,0,0,0
TXN271962821,CUST2232018,578.2,21,2,urban,pos,17,866.06,-0.3324,0,0,0
TXN492708231,CUST2806671,221.99,9,2,suburban,pos,8,137.25,0.6174,0,0,0
TXN277181549,CUST5318207,157.93,16,4,urban,contactless,8,209.61,-0.2465,0,0,0
TXN766358638,CUST4509974,99.62,11,2,urban,wire_transfer,10,109.61,-0.0911,0,0,0
TXN402227473,CUST2845699,6863.64,22,4,online,wire_transfer,4,4514.48,0.5204,0,0,1
TXN642874221,CUST7960226,460.24,19,0,urban,pos,3,621.65,-0.2597,0,0,0
TXN615457564,CUST4759489,117.69,15,0,international,online,1,127.21,-0.0748,0,0,0
TXN479280778,CUST7821937,238.99,21,3,international,online,16,134.2,0.7809,0,0,0
TXN110573140,CUST9488844,390.47,8,2,online,online,14,561.38,-0.3044,0,0,0
TXN780859300,CUST4449321,1062.45,16,1,suburban,wire_transfer,19,792.84,0.3401,0,0,0
TXN902182418,CUST1650881,187.21,18,6,urban,atm,13,228.9,-0.1821,0,1,0
TXN877057029,CUST5816101,524.78,17,0,suburban,wire_transfer,2,573.02,-0.0842,0,0,0
TXN450060418,CUST3477355,154.33,12,0,suburban,atm,4,201.46,-0.2339,0,0,0
TXN886409704,CUST3244030,105.36,19,0,urban,wire_transfer,8,145.15,-0.2741,0,0,0
TXN172332617,CUST6038913,211.22,13,1,suburban,online,2,199.73,0.0576,0,0,0
TXN722809592,CUST2832470,222.66,8,1,urban,online,15,229.22,-0.0287,0,0,0
TXN370973168,CUST8915580,242.86,14,3,urban,online,9,168.47,0.4415,0,0,0
TXN778552764,CUST5503395,594.01,21,3,international,online,11,511.3,0.1618,0,0,0
TXN829117567,CUST6098982,1759.06,18,4,urban,atm,3,2013.53,-0.1264,0,0,0
TXN893695755,CUST4947558,406.61,11,3,suburban,pos,5,347.31,0.1707,0,0,0
TXN819160331,CUST4237910,523.85,19,2,online,pos,9,729.57,-0.282,0,0,0
TXN339765204,CUST4074878,239.75,13,0,suburban,online,9,332.42,-0.2788,0,0,0
TXN451242381,CUST8881851,100.66,11,3,urban,pos,6,148.26,-0.321,0,0,0
TXN999987693,CUST9155236,21.22,20,1,suburban,online,10,21.91,-0.0315,0,0,0
TXN715926861,CUST1608248,217.43,9,3,rural,online,9,197.29,0.1021,0,0,0
TXN330185711,CUST6478888,353.29,8,5,suburban,pos,16,512.05,-0.31,0,1,0
TXN640879888,CUST1726346,128.02,17,1,urban,atm,6,83.76,0.5284,0,0,0
TXN741267051,CUST8456387,256.61,10,5,rural,pos,9,149.43,0.7173,0,1,0
TXN213320763,CUST6589937,118.36,12,4,online,pos,14,79.66,0.4858,0,0,0
TXN786534519,CUST5613983,239.08,8,6,urban,online,2,176.25,0.3565,0,1,0
TXN676253124,CUST1410551,152.0,17,0,urban,online,17,88.26,0.7222,0,0,0
TXN866665755,CUST9884464,120.43,19,5,online,contactless,12,77.73,0.5494,0,1,0
TXN984493187,CUST3304980,982.43,20,0,online,wire_transfer,19,1344.93,-0.2695,0,0,0
TXN466785605,CUST8629809,133.95,14,1,suburban,contactless,1,194.59,-0.3116,0,0,0
TXN498698453,CUST7682298,236.35,9,5,rural,online,9,165.75,0.4259,0,1,0
TXN548238751,CUST4112302,412.38,11,3,suburban,wire_transfer,9,582.57,-0.2921,0,0,0
TXN670575086,CUST6417780,544.55,8,6,urban,contactless,8,563.07,-0.0329,0,1,0
TXN678464338,CUST9826798,530.31,20,1,suburban,contactless,10,460.44,0.1517,0,0,0
TXN516677160,CUST2135442,75.65,18,3,suburban,online,5,90.87,-0.1675,0,0,0
TXN691063981,CUST1538214,52.37,14,5,urban,contactless,3,46.33,0.1304,0,1,0
TXN676524499,CUST6400821,1126.56,9,1,online,online,9,842.27,0.3375,0,0,0
TXN588581872,CUST3033472,2090.52,23,4,international,online,4,2295.45,-0.0893,0,0,1
TXN500251738,CUST8032516,240.34,9,1,rural,atm,13,286.39,-0.1608,0,0,0
TXN305535476,CUST9400684,360.74,17,3,urban,contactless,8,524.21,-0.3119,0,0,0
TXN851136428,CUST1549998,639.83,19,1,rural,pos,16,913.04,-0.2992,0,0,0
TXN983148267,CUST2626321,293.21,10,6,suburban,online,11,364.38,-0.1953,0,1,0
TXN237529811,CUST2306296,584.61,14,1,urban,pos,10,873.92,-0.331,0,0,0
TXN394707893,CUST1959544,601.67,12,5,urban,wire_transfer,3,719.67,-0.164,0,1,0
TXN280556453,CUST8275042,242.49,9,5,suburban,wire_transfer,12,174.9,0.3864,0,1,0
TXN407573642,CUST2310438,648.53,20,4,online,online,11,475.02,0.3653,0,0,0
TXN705765170,CUST4231104,139.77,17,5,suburban,online,10,105.51,0.3246,0,1,0
TXN696800479,CUST9147692,15.79,11,3,suburban,pos,9,18.34,-0.1394,0,0,0
TXN644939567,CUST6580002,118.65,12,2,online,pos,13,169.64,-0.3006,0,0,0
TXN577548549,CUST5551020,531.15,14,1,suburban,atm,8,296.26,0.7928,0,0,0
TXN483742132,CUST3199446,137.07,20,2,rural,pos,17,165.42,-0.1714,0,0,0
